job_id,model_name,seed_id,sample_id,original_iptm,original_ptm,actifptm,iptm,ptm,confidence_score,original_confidence_score,ranking_score,original_ranking_score
8skj_E,af3,4,0,0.77,0.8,0.8657,0.7695,0.8044,0.8534,0.7765,0.9034,0.8265
8skj_E,af3,4,1,0.76,0.81,0.866,0.7643,0.8051,0.8538,0.7725,0.9238,0.8425
8skj_E,af3,4,2,0.75,0.8,0.8599,0.7536,0.7995,0.8478,0.7628,0.9178,0.8328
8skj_E,af3,4,3,0.78,0.81,0.8701,0.7796,0.8095,0.858,0.7856,0.928,0.8556
8skj_E,af3,4,4,0.76,0.8,0.8539,0.7566,0.8013,0.8434,0.7655,0.8984,0.8205
8skj_E,af3,4,5,0.78,0.81,0.8782,0.7837,0.8096,0.8645,0.7889,0.9345,0.8589
8skj_E,af3,4,6,0.79,0.81,0.8745,0.7861,0.8102,0.8616,0.7909,0.9266,0.8559
8skj_E,af3,4,7,0.77,0.8,0.8662,0.7664,0.8047,0.8539,0.7741,0.9089,0.8291
8skj_E,af3,4,8,0.77,0.81,0.865,0.7733,0.8086,0.8537,0.7804,0.9037,0.8304
8skj_E,af3,4,9,0.75,0.8,0.8468,0.7453,0.7987,0.8372,0.756,0.8872,0.806
8skj_E,af3,5,0,0.48,0.77,0.5589,0.4792,0.7694,0.601,0.5372,0.666,0.6022
8skj_E,af3,5,1,0.49,0.78,0.6108,0.4948,0.7842,0.6455,0.5527,0.7155,0.6227
8skj_E,af3,5,2,0.56,0.79,0.6438,0.5596,0.7915,0.6733,0.606,0.7533,0.686
8skj_E,af3,5,3,0.44,0.77,0.5162,0.4402,0.7703,0.567,0.5062,0.647,0.5862
8skj_E,af3,5,4,0.48,0.78,0.5567,0.4836,0.7758,0.6005,0.542,0.6555,0.597
8skj_E,af3,5,5,0.47,0.78,0.5448,0.4719,0.7788,0.5916,0.5333,0.6666,0.6083
8skj_E,af3,5,6,0.51,0.78,0.5885,0.5138,0.7791,0.6266,0.5669,0.6966,0.6369
8skj_E,af3,5,7,0.43,0.77,0.5203,0.4283,0.7673,0.5697,0.4961,0.6247,0.5511
8skj_E,af3,5,8,0.45,0.77,0.5311,0.4514,0.7731,0.5795,0.5157,0.6445,0.5807
8skj_E,af3,5,9,0.44,0.77,0.5048,0.442,0.7721,0.5583,0.508,0.6183,0.568
8skj_E,af3,6,0,0.29,0.77,0.3489,0.2942,0.7682,0.4328,0.389,0.5078,0.464
8skj_E,af3,6,1,0.44,0.78,0.5334,0.4435,0.7829,0.5833,0.5114,0.6633,0.5914
8skj_E,af3,6,2,0.46,0.78,0.5296,0.456,0.7779,0.5793,0.5204,0.6593,0.6004
8skj_E,af3,6,3,0.52,0.79,0.5662,0.524,0.7878,0.6105,0.5768,0.6805,0.6468
8skj_E,af3,6,4,0.42,0.77,0.4803,0.4175,0.7706,0.5384,0.4881,0.6084,0.5581
8skj_E,af3,6,5,0.47,0.79,0.5607,0.4706,0.7906,0.6067,0.5346,0.6767,0.6046
8skj_E,af3,6,6,0.37,0.77,0.4266,0.3704,0.7736,0.496,0.451,0.571,0.526
8skj_E,af3,6,7,0.29,0.77,0.3346,0.2866,0.7712,0.4219,0.3835,0.4719,0.4335
8skj_E,af3,6,8,0.42,0.78,0.5027,0.4161,0.7778,0.5577,0.4884,0.6227,0.5534
8skj_E,af3,6,9,0.45,0.78,0.5255,0.4451,0.7765,0.5757,0.5114,0.6257,0.5614
8skj_E,af3,7,0,0.47,0.78,0.5386,0.4678,0.7798,0.5868,0.5302,0.6368,0.5802
8skj_E,af3,7,1,0.4,0.78,0.5003,0.4047,0.7839,0.557,0.4805,0.627,0.5505
8skj_E,af3,7,2,0.51,0.78,0.5822,0.5116,0.7777,0.6213,0.5648,0.6863,0.6298
8skj_E,af3,7,3,0.46,0.77,0.537,0.4621,0.773,0.5842,0.5243,0.6342,0.5743
8skj_E,af3,7,4,0.39,0.77,0.4679,0.3912,0.7659,0.5275,0.4661,0.6025,0.5411
8skj_E,af3,7,5,0.41,0.77,0.4807,0.4074,0.766,0.5378,0.4791,0.6078,0.5491
8skj_E,af3,7,6,0.3,0.76,0.3619,0.2988,0.7571,0.4409,0.3905,0.5009,0.4505
8skj_E,af3,7,7,0.28,0.76,0.3324,0.2755,0.7562,0.4172,0.3716,0.4922,0.4466
8skj_E,af3,7,8,0.44,0.77,0.5192,0.4393,0.7697,0.5693,0.5054,0.6293,0.5654
8skj_E,af3,7,9,0.42,0.77,0.5015,0.4237,0.7663,0.5545,0.4922,0.6345,0.5722
8skj_E,af3,8,0,0.86,0.83,0.944,0.8595,0.8331,0.9218,0.8542,0.9968,0.9292
8skj_E,af3,8,1,0.87,0.86,0.9451,0.8699,0.8562,0.9273,0.8672,0.9773,0.9172
8skj_E,af3,8,2,0.86,0.84,0.9423,0.8597,0.8388,0.9216,0.8555,0.9766,0.9105
8skj_E,af3,8,3,0.87,0.84,0.9463,0.8685,0.8439,0.9258,0.8636,0.9758,0.9136
8skj_E,af3,8,4,0.82,0.83,0.9439,0.8168,0.834,0.9219,0.8202,1.0019,0.9002
8skj_E,af3,8,5,0.86,0.84,0.941,0.8565,0.8353,0.9199,0.8523,0.9949,0.9273
8skj_E,af3,8,6,0.86,0.84,0.9433,0.8588,0.8367,0.922,0.8544,0.972,0.9044
8skj_E,af3,8,7,0.86,0.84,0.9427,0.8606,0.8356,0.9213,0.8556,0.9913,0.9256
8skj_E,af3,8,8,0.86,0.84,0.9416,0.859,0.836,0.9205,0.8544,0.9805,0.9144
8skj_E,af3,8,9,0.86,0.84,0.9445,0.8627,0.8387,0.9233,0.8579,0.9833,0.9179
8skj_E,af3,9,0,0.85,0.83,0.9313,0.8516,0.8332,0.9117,0.8479,0.9817,0.9179
8skj_E,af3,9,1,0.85,0.83,0.9319,0.8504,0.8328,0.9121,0.8469,0.9921,0.9269
8skj_E,af3,9,2,0.85,0.83,0.9307,0.8527,0.8303,0.9106,0.8482,0.9706,0.9082
8skj_E,af3,9,3,0.85,0.83,0.9327,0.8546,0.8331,0.9128,0.8503,0.9878,0.9253
8skj_E,af3,9,4,0.85,0.83,0.9338,0.8523,0.8346,0.914,0.8488,0.964,0.8988
8skj_E,af3,9,5,0.85,0.84,0.9321,0.853,0.8353,0.9127,0.8495,0.9727,0.9095
8skj_E,af3,9,6,0.85,0.83,0.9312,0.8533,0.8331,0.9116,0.8493,0.9766,0.9143
8skj_E,af3,9,7,0.86,0.83,0.9348,0.8597,0.8345,0.9147,0.8547,0.9847,0.9247
8skj_E,af3,9,8,0.85,0.83,0.9323,0.8537,0.8318,0.9122,0.8493,0.9822,0.9193
8skj_E,af3,9,9,0.86,0.83,0.932,0.8555,0.8333,0.9123,0.8511,0.9773,0.9161
8skj_E,af3,10,0,0.85,0.83,0.933,0.8526,0.8313,0.9127,0.8483,0.9827,0.9183
8skj_E,af3,10,1,0.85,0.83,0.9346,0.855,0.8296,0.9136,0.8499,0.9836,0.9199
8skj_E,af3,10,2,0.85,0.83,0.9337,0.8497,0.828,0.9126,0.8454,0.9826,0.9154
8skj_E,af3,10,3,0.85,0.83,0.9352,0.8534,0.8285,0.9139,0.8484,0.9839,0.9184
8skj_E,af3,10,4,0.85,0.83,0.9345,0.8516,0.8279,0.9132,0.8469,0.9832,0.9169
8skj_E,af3,10,5,0.86,0.83,0.9365,0.8559,0.8325,0.9157,0.8512,0.9657,0.9012
8skj_E,af3,10,6,0.87,0.84,0.9401,0.8677,0.8435,0.9208,0.8629,0.9908,0.9329
8skj_E,af3,10,7,0.86,0.83,0.9351,0.857,0.8327,0.9146,0.8521,0.9646,0.9021
8skj_E,af3,10,8,0.85,0.83,0.9337,0.8506,0.8285,0.9127,0.8462,0.9677,0.9012
8skj_E,af3,10,9,0.85,0.83,0.9348,0.8509,0.8311,0.9141,0.8469,0.9741,0.9069
8skj_E,af3,42,0,0.43,0.75,0.5274,0.4278,0.7549,0.5729,0.4932,0.6229,0.5432
8skj_E,af3,42,1,0.31,0.76,0.3739,0.3149,0.757,0.4505,0.4033,0.5005,0.4533
8skj_E,af3,42,2,0.44,0.77,0.5322,0.4386,0.7726,0.5803,0.5054,0.6553,0.5804
8skj_E,af3,42,3,0.46,0.78,0.5421,0.4633,0.7833,0.5903,0.5273,0.6653,0.6023
8skj_E,af3,42,4,0.66,0.81,0.7202,0.662,0.8062,0.7374,0.6908,0.8124,0.7658
8skj_E,af3,42,5,0.39,0.77,0.4804,0.3936,0.7688,0.5381,0.4686,0.6081,0.5386
8skj_E,af3,42,6,0.49,0.79,0.5949,0.4888,0.7946,0.6348,0.55,0.6898,0.605
8skj_E,af3,42,7,0.29,0.76,0.3586,0.2922,0.7581,0.4385,0.3854,0.4935,0.4404
8skj_E,af3,42,8,0.37,0.79,0.4342,0.3723,0.785,0.5044,0.4548,0.5744,0.5248
8skj_E,af3,42,9,0.45,0.77,0.519,0.4531,0.7739,0.57,0.5173,0.64,0.5873
8skj_E,af3,777,0,0.36,0.77,0.4438,0.3581,0.7701,0.5091,0.4405,0.5841,0.5155
8skj_E,af3,777,1,0.34,0.77,0.3991,0.3384,0.767,0.4727,0.4241,0.5277,0.4791
8skj_E,af3,777,2,0.44,0.78,0.5197,0.435,0.78,0.5718,0.504,0.6418,0.574
8skj_E,af3,777,3,0.48,0.78,0.5706,0.4776,0.7836,0.6132,0.5388,0.6882,0.6138
8skj_E,af3,777,4,0.39,0.77,0.476,0.3944,0.7724,0.5353,0.47,0.5953,0.53
8skj_E,af3,777,5,0.29,0.77,0.3453,0.2882,0.7667,0.4296,0.3839,0.5046,0.4589
8skj_E,af3,777,6,0.4,0.78,0.4675,0.398,0.7753,0.5291,0.4735,0.5991,0.5435
8skj_E,af3,777,7,0.28,0.76,0.3391,0.2842,0.763,0.4239,0.38,0.4889,0.445
8skj_E,af3,777,8,0.39,0.77,0.4635,0.3869,0.7728,0.5254,0.4641,0.5754,0.5141
8skj_E,af3,777,9,0.36,0.76,0.4227,0.3553,0.7604,0.4902,0.4363,0.5652,0.5113
8skj_E,af3,25107,0,0.43,0.77,0.5437,0.4339,0.7744,0.5898,0.502,0.6598,0.572
8skj_E,af3,25107,1,0.25,0.76,0.3118,0.254,0.7585,0.4011,0.3549,0.4561,0.4099
8skj_E,af3,25107,2,0.45,0.77,0.5287,0.4507,0.7731,0.5776,0.5152,0.6376,0.5752
8skj_E,af3,25107,3,0.43,0.77,0.5108,0.4348,0.7723,0.5631,0.5023,0.6381,0.5773
8skj_E,af3,25107,4,0.46,0.78,0.5399,0.4634,0.7811,0.5881,0.5269,0.6531,0.5919
8skj_E,af3,25107,5,0.42,0.77,0.4996,0.4166,0.7665,0.553,0.4866,0.623,0.5566
8skj_E,af3,25107,6,0.47,0.77,0.5374,0.4658,0.774,0.5847,0.5274,0.6597,0.6024
8skj_E,af3,25107,7,0.46,0.78,0.5359,0.4613,0.7756,0.5838,0.5242,0.6338,0.5742
8skj_E,af3,25107,8,0.42,0.77,0.497,0.4174,0.7693,0.5515,0.4878,0.6215,0.5578
8skj_E,af3,25107,9,0.42,0.77,0.5006,0.4168,0.7702,0.5545,0.4875,0.6045,0.5375
8skj_E,af3,91791,0,0.32,0.77,0.3921,0.3184,0.7686,0.4674,0.4084,0.5474,0.4884
8skj_E,af3,91791,1,0.42,0.78,0.518,0.4168,0.7796,0.5703,0.4894,0.6403,0.5594
8skj_E,af3,91791,2,0.47,0.79,0.571,0.4722,0.7851,0.6138,0.5348,0.6938,0.6148
8skj_E,af3,91791,3,0.45,0.78,0.5401,0.4542,0.7825,0.5886,0.5199,0.6586,0.5899
8skj_E,af3,91791,4,0.41,0.78,0.5233,0.4073,0.7804,0.5747,0.4819,0.6497,0.5569
8skj_E,af3,91791,5,0.47,0.78,0.5324,0.4669,0.7847,0.5829,0.5305,0.6429,0.5905
8skj_E,af3,91791,6,0.3,0.77,0.3445,0.2963,0.7686,0.4293,0.3908,0.4993,0.4608
8skj_E,af3,91791,7,0.45,0.78,0.5456,0.4514,0.7841,0.5933,0.5179,0.6433,0.5679
8skj_E,af3,91791,8,0.48,0.79,0.5148,0.4756,0.7879,0.5694,0.5381,0.6294,0.5981
8skj_E,af3,91791,9,0.47,0.78,0.5263,0.471,0.783,0.5776,0.5334,0.6376,0.5934
8skj_E,af3,34897,0,0.47,0.78,0.5358,0.4743,0.777,0.584,0.5348,0.664,0.6148
8skj_E,af3,34897,1,0.44,0.78,0.5296,0.4429,0.7766,0.579,0.5096,0.654,0.5846
8skj_E,af3,34897,2,0.42,0.78,0.5008,0.4209,0.7758,0.5558,0.4919,0.6358,0.5719
8skj_E,af3,34897,3,0.44,0.78,0.5529,0.4416,0.7762,0.5976,0.5085,0.6526,0.5635
8skj_E,af3,34897,4,0.29,0.76,0.3527,0.2931,0.7635,0.4349,0.3872,0.4849,0.4372
8skj_E,af3,34897,5,0.45,0.78,0.5139,0.4461,0.7759,0.5663,0.5121,0.6163,0.5621
8skj_E,af3,34897,6,0.42,0.77,0.4988,0.4189,0.7743,0.5539,0.49,0.6039,0.54
8skj_E,af3,34897,7,0.45,0.78,0.5531,0.4459,0.7784,0.5982,0.5124,0.6682,0.5824
8skj_E,af3,34897,8,0.48,0.78,0.5505,0.4791,0.7809,0.5966,0.5395,0.6516,0.5945
8skj_E,af3,34897,9,0.27,0.76,0.3298,0.271,0.7567,0.4152,0.3681,0.4952,0.4481
8skj_E,af3,9999,0,0.41,0.77,0.4796,0.41,0.7669,0.5371,0.4814,0.5971,0.5414
8skj_E,af3,9999,1,0.42,0.77,0.4742,0.4179,0.7729,0.5339,0.4889,0.5939,0.5489
8skj_E,af3,9999,2,0.41,0.78,0.5031,0.4052,0.7757,0.5576,0.4793,0.6326,0.5543
8skj_E,af3,9999,3,0.4,0.78,0.482,0.4019,0.7755,0.5407,0.4766,0.6107,0.5466
8skj_E,af3,9999,4,0.4,0.77,0.4833,0.4028,0.77,0.5406,0.4762,0.6206,0.5562
8skj_E,af3,9999,5,0.43,0.78,0.5089,0.4328,0.7758,0.5623,0.5014,0.6223,0.5614
8skj_E,af3,9999,6,0.46,0.78,0.5444,0.4629,0.7808,0.5917,0.5265,0.6717,0.6065
8skj_E,af3,9999,7,0.38,0.78,0.4662,0.3835,0.7814,0.5292,0.4631,0.6092,0.5431
8skj_E,af3,9999,8,0.5,0.78,0.5711,0.502,0.7849,0.6139,0.5586,0.6939,0.6386
8skj_E,af3,9999,9,0.42,0.77,0.4843,0.4155,0.7673,0.5409,0.4859,0.5909,0.5359
8skj_E,af3,100,0,0.46,0.77,0.5283,0.4606,0.774,0.5774,0.5233,0.6274,0.5733
8skj_E,af3,100,1,0.39,0.77,0.4706,0.3864,0.773,0.5311,0.4637,0.6061,0.5387
8skj_E,af3,100,2,0.27,0.77,0.3383,0.2668,0.7672,0.4241,0.3669,0.4941,0.4369
8skj_E,af3,100,3,0.39,0.77,0.4757,0.3914,0.7672,0.534,0.4666,0.599,0.5316
8skj_E,af3,100,4,0.29,0.75,0.3578,0.2916,0.7549,0.4372,0.3843,0.5172,0.4643
8skj_E,af3,100,5,0.39,0.76,0.4598,0.3934,0.7585,0.5195,0.4664,0.5895,0.5364
8skj_E,af3,100,6,0.31,0.76,0.4003,0.311,0.7604,0.4723,0.4009,0.5273,0.4559
8skj_E,af3,100,7,0.37,0.76,0.4425,0.3744,0.7622,0.5064,0.452,0.5764,0.522
8skj_E,af3,100,8,0.34,0.77,0.4249,0.3386,0.7657,0.4931,0.424,0.5581,0.489
8skj_E,af3,100,9,0.41,0.77,0.4847,0.4109,0.7696,0.5417,0.4826,0.6217,0.5626
8skj_E,af3,52,0,0.8,0.82,0.8973,0.7987,0.8165,0.8811,0.8023,0.9411,0.8623
8skj_E,af3,52,1,0.8,0.81,0.8943,0.7953,0.8138,0.8782,0.799,0.9382,0.859
8skj_E,af3,52,2,0.81,0.82,0.9052,0.8118,0.8215,0.8885,0.8137,0.9385,0.8637
8skj_E,af3,52,3,0.81,0.82,0.9011,0.8087,0.82,0.8849,0.811,0.9549,0.881
8skj_E,af3,52,4,0.82,0.83,0.9111,0.8229,0.8282,0.8945,0.824,0.9495,0.879
8skj_E,af3,52,5,0.83,0.83,0.9152,0.8279,0.8303,0.8982,0.8284,0.9482,0.8784
8skj_E,af3,52,6,0.81,0.82,0.9075,0.8103,0.8216,0.8903,0.8126,0.9703,0.8926
8skj_E,af3,52,7,0.81,0.82,0.8999,0.8054,0.8214,0.8842,0.8086,0.9442,0.8686
8skj_E,af3,52,8,0.78,0.81,0.8925,0.7839,0.8131,0.8766,0.7897,0.9316,0.8447
8skj_E,af3,52,9,0.85,0.84,0.918,0.8505,0.8446,0.9033,0.8493,0.9833,0.9293
8skj_E,af3,2025,0,0.47,0.78,0.5249,0.4724,0.7752,0.575,0.533,0.65,0.608
8skj_E,af3,2025,1,0.45,0.78,0.527,0.4514,0.7827,0.5781,0.5177,0.6481,0.5877
8skj_E,af3,2025,2,0.29,0.76,0.3358,0.2892,0.7638,0.4214,0.3841,0.4764,0.4391
8skj_E,af3,2025,3,0.43,0.78,0.5256,0.4348,0.784,0.5773,0.5046,0.6373,0.5646
8skj_E,af3,2025,4,0.35,0.77,0.4403,0.3529,0.773,0.5068,0.4369,0.5818,0.5119
8skj_E,af3,2025,5,0.35,0.77,0.4303,0.3472,0.7719,0.4986,0.4321,0.5686,0.5021
8skj_E,af3,2025,6,0.45,0.78,0.5274,0.4489,0.7818,0.5783,0.5155,0.6533,0.5905
8skj_E,af3,2025,7,0.44,0.78,0.5086,0.4412,0.7754,0.562,0.508,0.637,0.583
8skj_E,af3,2025,8,0.52,0.79,0.5953,0.5156,0.7852,0.6333,0.5695,0.6833,0.6195
8skj_E,af3,2025,9,0.43,0.78,0.4911,0.4259,0.7768,0.5482,0.4961,0.6082,0.5561
8skj_E,af3,1000,0,0.75,0.79,0.8601,0.7512,0.7931,0.8467,0.7596,0.9267,0.8396
8skj_E,af3,1000,1,0.78,0.81,0.8835,0.7829,0.8064,0.8681,0.7876,0.9381,0.8576
8skj_E,af3,1000,2,0.73,0.79,0.861,0.7342,0.789,0.8466,0.7452,0.8966,0.7952
8skj_E,af3,1000,3,0.78,0.81,0.8828,0.7758,0.8051,0.8673,0.7817,0.9423,0.8567
8skj_E,af3,1000,4,0.79,0.8,0.8863,0.7854,0.8044,0.8699,0.7892,0.9199,0.8392
8skj_E,af3,1000,5,0.78,0.81,0.8812,0.7807,0.8077,0.8665,0.7861,0.9415,0.8611
8skj_E,af3,1000,6,0.79,0.81,0.889,0.7862,0.811,0.8734,0.7912,0.9284,0.8462
8skj_E,af3,1000,7,0.79,0.81,0.8855,0.7881,0.8099,0.8704,0.7925,0.9504,0.8725
8skj_E,af3,1000,8,0.7,0.8,0.8715,0.6953,0.8022,0.8576,0.7167,0.9226,0.7817
8skj_E,af3,1000,9,0.76,0.8,0.8737,0.7634,0.7965,0.8583,0.77,0.9183,0.83
8tq7_P,af3,1,0,0.92,0.9,0.9804,0.9243,0.9034,0.965,0.9201,0.98,0.9351
8tq7_P,af3,1,1,0.93,0.9,0.9803,0.9252,0.9035,0.9649,0.9209,0.9799,0.9359
8tq7_P,af3,1,2,0.92,0.89,0.9796,0.918,0.8946,0.9626,0.9133,0.9776,0.9283
8tq7_P,af3,1,3,0.92,0.9,0.9799,0.9216,0.9,0.9639,0.9173,0.9789,0.9323
8tq7_P,af3,1,4,0.92,0.89,0.9793,0.9169,0.8938,0.9622,0.9123,0.9772,0.9273
8tq7_P,af3,1,5,0.93,0.91,0.9809,0.9284,0.9083,0.9664,0.9244,0.9814,0.9394
8tq7_P,af3,1,6,0.92,0.9,0.9796,0.9191,0.8957,0.9628,0.9144,0.9778,0.9294
8tq7_P,af3,1,7,0.92,0.9,0.9811,0.9216,0.9029,0.9655,0.9179,0.9805,0.9329
8tq7_P,af3,1,8,0.92,0.9,0.9804,0.9228,0.9022,0.9648,0.9187,0.9798,0.9337
8tq7_P,af3,1,9,0.93,0.9,0.9809,0.9255,0.9048,0.9657,0.9214,0.9807,0.9364
8tq7_P,af3,2,0,0.93,0.91,0.9807,0.9264,0.9073,0.966,0.9226,0.981,0.9376
8tq7_P,af3,2,1,0.92,0.9,0.9796,0.9203,0.8986,0.9634,0.916,0.9784,0.931
8tq7_P,af3,2,2,0.92,0.9,0.9803,0.9217,0.9007,0.9644,0.9175,0.9794,0.9325
8tq7_P,af3,2,3,0.92,0.89,0.9803,0.9206,0.8917,0.9626,0.9148,0.9776,0.9298
8tq7_P,af3,2,4,0.91,0.89,0.9786,0.913,0.8896,0.9608,0.9083,0.9758,0.9233
8tq7_P,af3,2,5,0.93,0.91,0.9816,0.9268,0.9068,0.9666,0.9228,0.9816,0.9378
8tq7_P,af3,2,6,0.91,0.87,0.9806,0.9103,0.8677,0.958,0.9018,0.973,0.9168
8tq7_P,af3,2,7,0.92,0.91,0.9807,0.9248,0.906,0.9658,0.921,0.9808,0.936
8tq7_P,af3,2,8,0.92,0.9,0.981,0.9239,0.9039,0.9656,0.9199,0.9806,0.9349
8tq7_P,af3,2,9,0.91,0.88,0.9803,0.9096,0.877,0.9596,0.9031,0.9746,0.9181
8tq7_P,af3,3,0,0.92,0.9,0.9798,0.9201,0.8978,0.9634,0.9156,0.9784,0.9306
8tq7_P,af3,3,1,0.92,0.89,0.9787,0.9167,0.8921,0.9614,0.9118,0.9764,0.9268
8tq7_P,af3,3,2,0.92,0.88,0.9793,0.9169,0.8833,0.9601,0.9102,0.9751,0.9252
8tq7_P,af3,3,3,0.92,0.9,0.9796,0.9216,0.9,0.9637,0.9173,0.9787,0.9323
8tq7_P,af3,3,4,0.93,0.91,0.9812,0.9276,0.9086,0.9667,0.9238,0.9817,0.9388
8tq7_P,af3,3,5,0.92,0.9,0.9789,0.9198,0.8958,0.9623,0.915,0.9773,0.93
8tq7_P,af3,3,6,0.92,0.9,0.9795,0.9186,0.8966,0.9629,0.9142,0.9779,0.9292
8tq7_P,af3,3,7,0.92,0.9,0.9799,0.9223,0.9022,0.9644,0.9183,0.9794,0.9333
8tq7_P,af3,3,8,0.92,0.9,0.981,0.9243,0.9004,0.9649,0.9195,0.9799,0.9345
8tq7_P,af3,3,9,0.92,0.89,0.9783,0.916,0.8925,0.9611,0.9113,0.9761,0.9263
8tq7_P,af3,4,0,0.93,0.9,0.9806,0.9252,0.905,0.9655,0.9212,0.9805,0.9362
8tq7_P,af3,4,1,0.92,0.9,0.9807,0.9234,0.9034,0.9652,0.9194,0.9802,0.9344
8tq7_P,af3,4,2,0.92,0.89,0.9788,0.9183,0.8949,0.962,0.9136,0.977,0.9286
8tq7_P,af3,4,3,0.92,0.9,0.9806,0.9223,0.9031,0.9651,0.9185,0.9801,0.9335
8tq7_P,af3,4,4,0.92,0.9,0.9797,0.9188,0.8969,0.9631,0.9144,0.9781,0.9294
8tq7_P,af3,4,5,0.92,0.89,0.9796,0.9174,0.8932,0.9623,0.9126,0.9773,0.9276
8tq7_P,af3,4,6,0.92,0.9,0.9811,0.9241,0.9038,0.9656,0.92,0.9806,0.935
8tq7_P,af3,4,7,0.92,0.9,0.9799,0.9199,0.8982,0.9636,0.9156,0.9786,0.9306
8tq7_P,af3,4,8,0.92,0.89,0.9796,0.9186,0.8947,0.9626,0.9138,0.9776,0.9288
8tq7_P,af3,4,9,0.92,0.9,0.979,0.9195,0.897,0.9626,0.915,0.9776,0.93
8tq7_P,af3,5,0,0.92,0.9,0.9794,0.9175,0.8971,0.9629,0.9134,0.9779,0.9284
8tq7_P,af3,5,1,0.92,0.89,0.9796,0.9176,0.8947,0.9626,0.913,0.9776,0.928
8tq7_P,af3,5,2,0.92,0.9,0.9797,0.9223,0.9019,0.9641,0.9182,0.9791,0.9332
8tq7_P,af3,5,3,0.92,0.9,0.9804,0.9182,0.8963,0.9636,0.9138,0.9786,0.9288
8tq7_P,af3,5,4,0.92,0.9,0.9796,0.9191,0.8972,0.9631,0.9147,0.9781,0.9297
8tq7_P,af3,5,5,0.92,0.9,0.9803,0.921,0.9004,0.9643,0.9169,0.9793,0.9319
8tq7_P,af3,5,6,0.91,0.88,0.9786,0.9086,0.8822,0.9593,0.9033,0.9743,0.9183
8tq7_P,af3,5,7,0.91,0.87,0.9806,0.9095,0.8679,0.9581,0.9012,0.9731,0.9162
8tq7_P,af3,5,8,0.92,0.9,0.9798,0.9221,0.9006,0.964,0.9178,0.979,0.9328
8tq7_P,af3,5,9,0.92,0.9,0.9804,0.9196,0.8978,0.9639,0.9152,0.9789,0.9302
8tq7_P,af3,6,0,0.92,0.9,0.9801,0.9248,0.9042,0.9649,0.9207,0.9799,0.9357
8tq7_P,af3,6,1,0.92,0.9,0.9803,0.9216,0.9019,0.9646,0.9177,0.9796,0.9327
8tq7_P,af3,6,2,0.92,0.9,0.981,0.9231,0.9047,0.9657,0.9194,0.9807,0.9344
8tq7_P,af3,6,3,0.92,0.9,0.9807,0.9219,0.9018,0.9649,0.9179,0.9799,0.9329
8tq7_P,af3,6,4,0.92,0.9,0.9804,0.9218,0.9012,0.9646,0.9177,0.9796,0.9327
8tq7_P,af3,6,5,0.92,0.9,0.9797,0.9175,0.8951,0.9628,0.913,0.9778,0.928
8tq7_P,af3,6,6,0.93,0.91,0.9808,0.9258,0.9093,0.9665,0.9225,0.9815,0.9375
8tq7_P,af3,6,7,0.92,0.9,0.9801,0.9201,0.898,0.9637,0.9157,0.9787,0.9307
8tq7_P,af3,6,8,0.92,0.9,0.9794,0.9196,0.8975,0.963,0.9152,0.978,0.9302
8tq7_P,af3,6,9,0.92,0.9,0.98,0.919,0.898,0.9636,0.9148,0.9786,0.9298
8tq7_P,af3,7,0,0.92,0.9,0.98,0.9227,0.9025,0.9645,0.9187,0.9795,0.9337
8tq7_P,af3,7,1,0.92,0.91,0.9811,0.9245,0.9054,0.966,0.9207,0.981,0.9357
8tq7_P,af3,7,2,0.92,0.9,0.9803,0.9219,0.9025,0.9647,0.918,0.9797,0.933
8tq7_P,af3,7,3,0.92,0.9,0.9797,0.9176,0.8962,0.963,0.9133,0.978,0.9283
8tq7_P,af3,7,4,0.92,0.91,0.9814,0.9241,0.9084,0.9668,0.921,0.9818,0.936
8tq7_P,af3,7,5,0.92,0.9,0.9805,0.9247,0.9048,0.9654,0.9207,0.9804,0.9357
8tq7_P,af3,7,6,0.92,0.9,0.9798,0.9204,0.8998,0.9638,0.9163,0.9788,0.9313
8tq7_P,af3,7,7,0.92,0.91,0.9809,0.9235,0.9055,0.9658,0.9199,0.9808,0.9349
8tq7_P,af3,7,8,0.92,0.9,0.9808,0.9231,0.9037,0.9654,0.9192,0.9804,0.9342
8tq7_P,af3,7,9,0.92,0.89,0.9791,0.9178,0.894,0.9621,0.913,0.9771,0.928
8tq7_P,af3,8,0,0.92,0.9,0.9799,0.9212,0.9016,0.9642,0.9173,0.9792,0.9323
8tq7_P,af3,8,1,0.91,0.88,0.9804,0.9135,0.8796,0.9602,0.9067,0.9752,0.9217
8tq7_P,af3,8,2,0.92,0.91,0.9808,0.9246,0.9053,0.9657,0.9207,0.9807,0.9357
8tq7_P,af3,8,3,0.92,0.9,0.9814,0.9229,0.9012,0.9654,0.9186,0.9804,0.9336
8tq7_P,af3,8,4,0.92,0.89,0.9794,0.9187,0.8949,0.9625,0.9139,0.9775,0.9289
8tq7_P,af3,8,5,0.93,0.91,0.981,0.9271,0.9051,0.9658,0.9227,0.9808,0.9377
8tq7_P,af3,8,6,0.92,0.9,0.9811,0.9241,0.9042,0.9657,0.9201,0.9807,0.9351
8tq7_P,af3,8,7,0.84,0.85,0.9805,0.8369,0.8472,0.9538,0.839,0.9688,0.854
8tq7_P,af3,8,8,0.93,0.91,0.9798,0.9254,0.9057,0.965,0.9215,0.98,0.9365
